0.629061736559 + 0.417510811792j
0.521354289121 + 0.630858218512j
0.488621362284 + 0.121334589805j
0.648276160547 + 0.175458268455j
0.224968071954 + 0.448548567176j
0.53882541333 + 0.741985061572j
0.755108189957 + 0.350880987139j
0.663203310032 + 0.792081410831j
0.0951384354277 + 0.847233589094j
0.333884762599 + 0.881328544042j
0.725003138363 + 0.399872286296j
0.276030337209 + 0.871217017445j
0.669401099371 + 0.212729868765j
0.604761367553 + 0.972341396752j
0.857951791932 + 0.687613462354j
0.549019684021 + 0.588217737469j
0.920307290795 + 0.119152309004j
0.386107985294 + 0.699292802261j
0.199115945727 + 0.924361145893j
0.306569836386 + 0.0465132968618j
0.341827715851 + 0.945073288639j
0.0430879901516 + 0.943520624778j
0.34218302983 + 0.790613161418j
0.0816648284681 + 0.853965337419j
0.885633105594 + 0.590303755173j
0.0732894761311 + 0.898589021591j
0.818877475475 + 0.248998889612j
0.936486084961 + 0.0813370219182j
0.492478693088 + 0.870384698031j
0.745441739767 + 0.5671413257j
0.71567359453 + 0.152386150255j
0.450410823655 + 0.860795261193j
0.908771957567 + 0.0536038158085j
0.91182066043 + 0.752310797042j
0.495333427835 + 0.834141498655j
0.180506446503 + 0.64592237492j
0.36181754474 + 0.286685031846j
0.719215785531 + 0.275976843511j
0.303404032174 + 0.533200068951j
0.143724823023 + 0.347739293912j
0.403148589583 + 0.956402871299j
0.36254351344 + 0.899608838795j
0.0622522801287 + 0.552765878393j
0.0134197634468 + 0.449583114296j
0.538570839822 + 0.997928779467j
0.238877082368 + 0.527879950582j
0.455714548215 + 0.152154169028j
0.871396701606 + 0.922076500315j
0.537291840048 + 0.622825272771j
0.159073462601 + 0.728925964048j
0.931393055312 + 0.936463271382j
0.820260006744 + 0.43567211349j
0.209973893804 + 0.392177352181j
0.956273389849 + 0.950388003613j
0.74915949507 + 0.121781867317j
0.844453081445 + 0.956867940217j
0.199158591961 + 0.724301880687j
0.189696032636 + 0.265776875985j
0.65486616964 + 0.808899436j
0.55565068663 + 0.983046239583j
0.735579245794 + 0.663888183795j
0.76250442408 + 0.33108363952j
0.29541031824 + 0.0416260244271j
0.341356379916 + 0.577536204955j
